file,path,ncloc,lines,functions,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,duplicated_lines_density,duplicated_blocks,comment_lines_density,sqale_index
PushBoxGameFail.py,PushBoxGameFail.py,18,55,5,,,,,5,,,,64.0,
RegexUtilsError.py,RegexUtilsError.py,,45,,,,,,,,,,,
RPGCharacterError.py,RPGCharacterError.py,33,71,6,,,1,1,11,5,,,49.2,10
ServerFail.py,ServerFail.py,10,61,6,,,,,6,,,,81.8,
ShoppingCartError.py,ShoppingCartError.py,14,65,5,,,,,6,2,,,75.0,
SignInSystemFail.py,SignInSystemFail.py,21,84,6,,,,,9,3,,,73.1,
SnakeFail.py,SnakeFail.py,14,67,5,,,3,3,5,,,,75.4,6
SplitSentenceFail.py,SplitSentenceFail.py,,10,,,,,,,,,,,
SQLGeneratorFail.py,SQLGeneratorFail.py,9,70,7,,,,,7,,,,85.5,
SQLQueryBuilderError.py,SQLQueryBuilderError.py,,55,,,,,,,,,,,
Statistics3Error.py,Statistics3Error.py,10,85,7,,,6,6,7,,,,87.0,30
StockPortfolioTrackerError.py,StockPortfolioTrackerError.py,,82,,,,,,,,,,,
StudentDatabaseProcessorError.py,StudentDatabaseProcessorError.py,21,59,5,,,,,5,,,,60.4,
TextFileProcessorError.py,TextFileProcessorError.py,12,59,5,3,,,3,5,,,,77.4,
ThermostatFail.py,ThermostatFail.py,33,89,8,,,,,15,14,,,58.8,
TicTacToeError.py,TicTacToeError.py,0,1,0,,,,,0,,,,,
TimeUtilsError.py,TimeUtilsError.py,19,86,8,,,,,8,,,,75.3,
TriCalculatorError.py,TriCalculatorError.py,0,1,0,,,,,0,,,,,
TwentyFourPointGameError.py,TwentyFourPointGameError.py,16,71,7,1,,1,2,7,,,,71.9,5
URLHandlerFail.py,URLHandlerFail.py,20,73,6,,,,,6,,,,69.2,
UrlPathError.py,UrlPathError.py,,51,,,,,,,,,,,
UserLoginDBError.py,UserLoginDBError.py,18,58,5,,,,,5,,,,64.0,
VectorUtilError.py,VectorUtilError.py,12,62,4,,,,,4,,,,77.8,
VendingMachineFail.py,VendingMachineFail.py,23,62,6,,,,,9,6,,,58.9,
WarehouseError.py,WarehouseError.py,,90,,,,,,,,,,,
WeatherSystemFail.py,WeatherSystemFail.py,16,81,8,,,,,8,,,,78.1,
Words2NumbersError.py,Words2NumbersError.py,38,66,3,,,,,9,11,,,33.3,
XMLProcessorError.py,XMLProcessorError.py,13,70,5,,,2,2,5,,,,78.7,10
ZipFileProcessorError.py,ZipFileProcessorError.py,12,54,5,,,4,4,5,,,,75.0,20
