file,path,ncloc,lines,functions,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,duplicated_lines_density,duplicated_blocks,comment_lines_density,sqale_index
StudentDatabaseProcessorError.py,StudentDatabaseProcessorError.py,,115,,,,,,,,,,,
TextFileProcessorError.py,TextFileProcessorError.py,,119,,,,,,,,,,,
ThermostatError.py,ThermostatError.py,,157,,,,,,,,,,,
TicTacToeError.py,TicTacToeError.py,,129,,,,,,,,,,,
TimeUtilsError.py,TimeUtilsError.py,,148,,,,,,,,,,,
TriCalculatorError.py,TriCalculatorError.py,,193,,,,,,,,,,,
TwentyFourPointGameError.py,TwentyFourPointGameError.py,,145,,,,,,,,,,,
URLHandlerError.py,URLHandlerError.py,,133,,,,,,,,,,,
UrlPathError.py,UrlPathError.py,17,161,12,1,,,1,12,,,,87.7,
UserLoginDBError.py,UserLoginDBError.py,,123,,,,,,,,,,,
VectorUtilError.py,VectorUtilError.py,,123,,,,,,,,,,,
VendingMachineError.py,VendingMachineError.py,,130,,,,,,,,,,,
WarehouseError.py,WarehouseError.py,,129,,,,,,,,,,,
WeatherSystemError.py,WeatherSystemError.py,,147,,,,,,,,,,,
Words2NumbersError.py,Words2NumbersError.py,,117,,,,,,,,,,,
XMLProcessorError.py,XMLProcessorError.py,,141,,,,,,,,,,,
ZipFileProcessorError.py,ZipFileProcessorError.py,,115,,,,,,,,,,,
