file,path,ncloc,lines,functions,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,duplicated_lines_density,duplicated_blocks,comment_lines_density,sqale_index
PersonRequestFail.py,PersonRequestFail.py,17,57,4,,,7,7,7,3,,,58.5,26
PushBoxGameError.py,PushBoxGameError.py,50,118,4,,,,,8,9,,,53.3,
RegexUtilsError.py,RegexUtilsError.py,26,145,8,,,,,12,4,,,72.6,
RPGCharacterError.py,RPGCharacterError.py,,127,,,,,,,,,,,
ServerError.py,ServerError.py,25,78,5,,,,,9,6,,,59.0,
ShoppingCartFail.py,ShoppingCartFail.py,11,76,5,,,,,5,,,,79.2,
SignInSystemFail.py,SignInSystemFail.py,24,103,6,,,,,9,6,,,70.4,
SnakeFail.py,SnakeFail.py,30,90,5,,,3,3,6,2,,,58.9,6
SplitSentenceFail.py,SplitSentenceFail.py,,11,,,,,,,,,,,
SQLGeneratorError.py,SQLGeneratorError.py,21,108,7,1,,,1,10,3,,,71.6,
SQLQueryBuilderError.py,SQLQueryBuilderError.py,9,63,4,,,4,4,4,,,,80.0,20
Statistics3Error.py,Statistics3Error.py,16,107,7,,,7,7,7,,,,80.7,35
StockPortfolioTrackerError.py,StockPortfolioTrackerError.py,21,103,6,,,,,8,2,,,74.1,
StudentDatabaseProcessorError.py,StudentDatabaseProcessorError.py,12,68,5,,,,,5,,,,76.9,
TextFileProcessorError.py,TextFileProcessorError.py,80,137,5,,,,,6,2,,,33.9,
ThermostatFail.py,ThermostatFail.py,33,124,8,,,,,10,4,,,63.7,
TicTacToeFail.py,TicTacToeFail.py,18,61,4,,,1,1,8,4,,,64.0,2
TimeUtilsError.py,TimeUtilsError.py,19,113,8,,,6,6,8,,,,75.3,30
TriCalculatorError.py,TriCalculatorError.py,14,80,6,,,1,1,6,,,,74.1,5
TwentyFourPointGameFail.py,TwentyFourPointGameFail.py,19,72,5,,,1,1,10,7,,,63.5,5
URLHandlerError.py,URLHandlerError.py,13,80,6,,,,,6,,,,75.9,
UrlPathError.py,UrlPathError.py,87,118,3,,,2,2,30,53,63.6,2,21.6,48
UserLoginDBFail.py,UserLoginDBFail.py,15,80,5,,,,,5,,,,75.4,
VectorUtilError.py,VectorUtilError.py,15,68,4,,,4,4,5,1,,,73.7,20
VendingMachineFail.py,VendingMachineFail.py,24,114,6,,,,,9,3,,,72.7,
WarehouseFail.py,WarehouseFail.py,34,131,7,,,1,1,13,12,,,68.8,5
WeatherSystemError.py,WeatherSystemError.py,,70,,,,,,,,,,,
Words2NumbersError.py,Words2NumbersError.py,29,60,3,,,,,9,8,,,43.1,
XMLProcessorError.py,XMLProcessorError.py,22,86,5,,,,,5,,,,68.6,
ZipFileProcessorError.py,ZipFileProcessorError.py,37,92,5,,,,,6,5,,,49.3,
