file,path,ncloc,lines,functions,bugs,vulnerabilities,code_smells,violations,complexity,cognitive_complexity,duplicated_lines_density,duplicated_blocks,comment_lines_density,sqale_index
ShoppingCartFail.py,ShoppingCartFail.py,8,71,6,,,,,6,,,,86.7,
SignInSystemError.py,SignInSystemError.py,94,198,13,,,6,6,13,,28.8,2,48.6,12
SnakeError.py,SnakeError.py,,228,,,,,,,,,,,
SplitSentenceFail.py,SplitSentenceFail.py,,11,,,,,,,,,,,
SQLGeneratorError.py,SQLGeneratorError.py,,178,,,,,,,,,,,
SQLQueryBuilderFail.py,SQLQueryBuilderFail.py,9,50,4,,,,,4,,,,80.0,
Statistics3Error.py,Statistics3Error.py,,218,,,,,,,,,,,
StockPortfolioTrackerError.py,StockPortfolioTrackerError.py,,182,,,,,,,,,,,
StudentDatabaseProcessorError.py,StudentDatabaseProcessorError.py,20,67,5,,,,,6,1,,,66.7,
TextFileProcessorError.py,TextFileProcessorError.py,19,76,6,,,,,7,1,,,72.1,
ThermostatError.py,ThermostatError.py,,203,,,,,,,,,,,
TicTacToeFail.py,TicTacToeFail.py,,204,,,,,,,,,,,
TimeUtilsError.py,TimeUtilsError.py,,215,,,,,,,,,,,
TriCalculatorError.py,TriCalculatorError.py,,232,,,,,,,,,,,
TwentyFourPointGameError.py,TwentyFourPointGameError.py,,154,,,,,,,,,,,
URLHandlerFail.py,URLHandlerFail.py,8,59,6,,,,,6,,,,83.7,
UrlPathError.py,UrlPathError.py,19,96,7,,,1,1,8,1,,,77.1,5
UserLoginDBError.py,UserLoginDBError.py,10,82,7,,,,,7,,,,85.7,
VectorUtilError.py,VectorUtilError.py,,158,,,,,,,,,,,
VendingMachineFail.py,VendingMachineFail.py,11,107,8,,,,,8,,,,88.9,
WarehouseFail.py,WarehouseFail.py,,272,,,,,,,,,,,
WeatherSystemFail.py,WeatherSystemFail.py,13,64,5,,,,,6,1,,,77.6,
Words2NumbersError.py,Words2NumbersError.py,,178,,,,,,,,,,,
XMLProcessorError.py,XMLProcessorError.py,,183,,,,,,,,,,,
ZipFileProcessorError.py,ZipFileProcessorError.py,,235,,,,,,,,,,,
